example_id                                                            | status | run_time        |
./spec/models/bscf/core/virtual_account_spec.rb[1:12]                 | passed | 0.0092 seconds  |
./spec/models/bscf/core/virtual_account_spec.rb[1:13]                 | passed | 0.04292 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:14]                 | passed | 0.00837 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:15]                 | passed | 0.00691 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:16]                 | passed | 0.00738 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:17]                 | passed | 0.00692 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:18]                 | passed | 0.00804 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:19]                 | passed | 0.008 seconds   |
./spec/models/bscf/core/virtual_account_spec.rb[1:20]                 | passed | 0.0082 seconds  |
./spec/models/bscf/core/virtual_account_spec.rb[1:21]                 | passed | 0.01012 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:22]                 | passed | 0.00926 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:23:1]               | passed | 0.03933 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:23:2]               | passed | 0.02677 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:23:3]               | passed | 0.03023 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:24:1]               | passed | 0.00851 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:24:2]               | passed | 0.00612 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:24:3]               | passed | 0.01199 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:25:1]               | passed | 0.00203 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:25:2]               | passed | 0.00217 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:26:1]               | passed | 0.00582 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:26:2]               | passed | 0.006 seconds   |
./spec/models/bscf/core/virtual_account_spec.rb[1:26:3]               | passed | 0.00541 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:27:1]               | passed | 0.00577 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:28:1:1]             | passed | 0.00735 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:28:2:1]             | passed | 0.00665 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:28:3:1]             | passed | 0.00643 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:29:1:1]             | passed | 0.00916 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:29:2:1]             | passed | 0.0072 seconds  |
./spec/models/bscf/core/virtual_account_spec.rb[1:29:3:1]             | passed | 0.00713 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:30:1]               | passed | 0.0032 seconds  |
./spec/models/bscf/core/virtual_account_spec.rb[1:30:2]               | passed | 0.00318 seconds |
./spec/models/bscf/core/virtual_account_spec.rb[1:30:3]               | passed | 0.00323 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:1]      | passed | 0.00835 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:2]      | passed | 0.00947 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:3]      | passed | 0.00717 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:4]      | passed | 0.00834 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:5]      | passed | 0.00812 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:6]      | passed | 0.02038 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:7]      | passed | 0.01058 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:8]      | passed | 0.01175 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:9]      | passed | 0.00933 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:10:1]   | passed | 0.00925 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:10:2]   | passed | 0.00316 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:11:1]   | passed | 0.0095 seconds  |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:11:2]   | passed | 0.0086 seconds  |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:11:3]   | passed | 0.00879 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:12:1]   | passed | 0.00326 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:12:2]   | passed | 0.00347 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:1:1] | passed | 0.02529 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:1:2] | passed | 0.01329 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:1:3] | passed | 0.01302 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:2:1] | passed | 0.02317 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:2:2] | passed | 0.01404 seconds |
